,Date,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,labels
7432,20181006,16,21.5,62,3.4,2000,13.9,1.26,0.0,0.0,3,0,1,3
7433,20181006,17,21.1,64,1.2,2000,14.0,0.4,0.0,0.0,3,0,1,3
7434,20181006,18,20.5,66,1.2,2000,13.9,0.16,0.0,0.0,3,0,1,3
7435,20181006,19,19.7,72,0.6,2000,14.5,0.0,0.0,0.0,3,0,1,3
7436,20181006,20,19.4,67,0.8,2000,13.1,0.0,0.0,0.0,3,0,1,3
7437,20181006,21,18.5,78,0.1,2000,14.5,0.0,0.0,0.0,3,0,1,3
7438,20181006,22,17.7,78,0.3,2000,13.8,0.0,0.0,0.0,3,0,1,3
7439,20181006,23,16.9,84,0.9,2000,14.1,0.0,0.0,0.0,3,0,1,2
7440,20181007,0,16.3,86,0.3,2000,13.9,0.0,0.0,0.0,3,0,1,2
7441,20181007,1,16.0,88,1.2,2000,14.0,0.0,0.0,0.0,3,0,1,2
7442,20181007,2,15.7,88,0.4,2000,13.7,0.0,0.0,0.0,3,0,1,1
7443,20181007,3,15.5,88,1.7,1998,13.5,0.0,0.0,0.0,3,0,1,1
7444,20181007,4,15.1,90,1.2,850,13.4,0.0,0.0,0.0,3,0,1,1
7445,20181007,5,15.1,89,1.1,1615,13.2,0.0,0.0,0.0,3,0,1,1
7446,20181007,6,14.8,89,0.2,1490,12.9,0.0,0.0,0.0,3,0,1,1
7447,20181007,7,14.3,89,0.6,1165,12.5,0.03,0.0,0.0,3,0,1,1
7448,20181007,8,14.6,71,1.0,1896,9.3,0.43,0.0,0.0,3,0,1,1
7449,20181007,9,16.2,60,1.9,1899,8.4,1.16,0.0,0.0,3,0,1,2
7450,20181007,10,18.1,56,2.6,1720,9.1,1.79,0.0,0.0,3,0,1,2
7451,20181007,11,19.1,56,2.4,1802,10.1,2.15,0.0,0.0,3,0,1,2
7452,20181007,12,19.8,46,2.5,1837,7.8,2.3,0.0,0.0,3,0,1,3
7453,20181007,13,20.1,41,3.0,1963,6.4,2.34,0.0,0.0,3,0,1,3
7454,20181007,14,20.2,42,2.8,1832,6.8,1.87,0.0,0.0,3,0,1,3
7455,20181007,15,20.4,36,2.8,2000,4.8,1.56,0.0,0.0,3,0,1,4
7456,20181007,16,20.7,34,2.0,2000,4.2,1.23,0.0,0.0,3,0,1,4
7457,20181007,17,19.4,32,3.2,2000,2.2,0.63,0.0,0.0,3,0,1,4
7458,20181007,18,17.9,29,2.8,2000,-0.4,0.16,0.0,0.0,3,0,1,3
7459,20181007,19,16.6,36,1.4,2000,1.4,0.0,0.0,0.0,3,0,1,3
7460,20181007,20,15.5,37,1.9,2000,0.8,0.0,0.0,0.0,3,0,1,3
7461,20181007,21,14.4,36,1.0,2000,-0.5,0.0,0.0,0.0,3,0,1,2
7462,20181007,22,13.6,38,1.5,2000,-0.4,0.0,0.0,0.0,3,0,1,2
7463,20181007,23,12.9,38,1.5,2000,-1.1,0.0,0.0,0.0,3,0,1,2
7464,20181008,0,12.3,44,0.8,2000,0.3,0.0,0.0,0.0,3,0,1,1
7465,20181008,1,11.7,52,1.1,2000,2.1,0.0,0.0,0.0,3,0,1,1
7466,20181008,2,11.1,56,1.4,2000,2.6,0.0,0.0,0.0,3,0,1,1
7467,20181008,3,10.8,59,0.5,2000,3.0,0.0,0.0,0.0,3,0,1,1
7468,20181008,4,10.4,61,0.6,2000,3.1,0.0,0.0,0.0,3,0,1,1
7469,20181008,5,9.8,63,0.5,2000,3.0,0.0,0.0,0.0,3,0,1,1
7470,20181008,6,9.5,68,0.9,2000,3.8,0.0,0.0,0.0,3,0,1,1
7471,20181008,7,9.2,72,1.0,2000,4.4,0.01,0.0,0.0,3,0,1,2
7472,20181008,8,9.9,66,1.2,2000,3.8,0.35,0.0,0.0,3,0,1,3
7473,20181008,9,12.2,51,0.7,1918,2.3,1.02,0.0,0.0,3,0,1,2
7474,20181008,10,15.0,44,0.5,1839,2.8,1.48,0.0,0.0,3,0,1,2
7475,20181008,11,17.9,39,1.3,1873,3.7,2.06,0.0,0.0,3,0,1,2
7476,20181008,12,19.2,31,0.5,1994,1.6,2.4,0.0,0.0,3,0,1,2
7477,20181008,13,20.2,28,1.3,2000,1.0,2.25,0.0,0.0,3,0,1,2
7478,20181008,14,20.2,24,1.5,2000,-1.0,1.8,0.0,0.0,3,0,1,2
7479,20181008,15,20.6,26,1.2,2000,0.4,1.76,0.0,0.0,3,0,1,3
7480,20181008,16,20.3,25,1.8,2000,-0.3,1.15,0.0,0.0,3,0,1,3
7481,20181008,17,20.0,28,0.7,2000,0.9,0.79,0.0,0.0,3,0,1,3
7482,20181008,18,18.1,39,1.0,2000,3.9,0.21,0.0,0.0,3,0,1,4
7483,20181008,19,16.4,42,1.8,2000,3.4,0.0,0.0,0.0,3,0,1,4
7484,20181008,20,15.5,45,2.2,2000,3.6,0.0,0.0,0.0,3,0,1,3
7485,20181008,21,15.1,48,2.6,2000,4.1,0.0,0.0,0.0,3,0,1,3
7486,20181008,22,14.4,49,1.1,2000,3.8,0.0,0.0,0.0,3,0,1,3
7487,20181008,23,13.5,55,0.5,2000,4.6,0.0,0.0,0.0,3,0,1,2
7488,20181009,0,12.6,54,0.2,2000,3.5,0.0,0.0,0.0,3,1,0,1
7489,20181009,1,12.0,58,0.7,2000,3.9,0.0,0.0,0.0,3,1,0,1
7490,20181009,2,11.4,65,1.1,2000,5.0,0.0,0.0,0.0,3,1,0,1
7491,20181009,3,11.0,66,0.9,2000,4.8,0.0,0.0,0.0,3,1,0,1
7492,20181009,4,11.0,63,0.8,2000,4.2,0.0,0.0,0.0,3,1,0,1
7493,20181009,5,10.8,64,0.8,2000,4.2,0.0,0.0,0.0,3,1,0,1
7494,20181009,6,10.8,69,0.8,2000,5.3,0.0,0.0,0.0,3,1,0,1
7495,20181009,7,10.9,70,0.7,2000,5.6,0.0,0.0,0.0,3,1,0,1
7496,20181009,8,11.4,66,0.8,1991,5.2,0.18,0.0,0.0,3,1,0,1
7497,20181009,9,12.8,57,1.2,1838,4.4,0.55,0.0,0.0,3,1,0,1
7498,20181009,10,14.8,51,1.0,1998,4.7,1.07,0.0,0.0,3,1,0,1
7499,20181009,11,16.4,45,0.7,2000,4.4,1.22,0.0,0.0,3,1,0,1
7500,20181009,12,18.3,40,0.6,1995,4.4,1.82,0.0,0.0,3,1,0,1
7501,20181009,13,19.2,39,1.0,2000,4.8,1.66,0.0,0.0,3,1,0,1
7502,20181009,14,18.8,39,1.6,2000,4.5,0.67,0.0,0.0,3,1,0,1
7503,20181009,15,18.3,40,1.2,2000,4.4,0.33,0.0,0.0,3,1,0,1
7504,20181009,16,19.0,39,1.4,2000,4.7,0.89,0.0,0.0,3,1,0,1
7505,20181009,17,18.4,39,2.1,2000,4.1,0.45,0.0,0.0,3,1,0,1
7506,20181009,18,17.7,43,1.5,2000,4.9,0.05,0.0,0.0,3,1,0,1
7507,20181009,19,17.3,47,2.2,2000,5.8,0.0,0.0,0.0,3,1,0,1
7508,20181009,20,17.0,49,1.4,2000,6.1,0.0,0.0,0.0,3,1,0,1
7509,20181009,21,16.8,52,1.6,2000,6.8,0.0,0.0,0.0,3,1,0,1
7510,20181009,22,16.7,55,1.9,2000,7.6,0.0,0.0,0.0,3,1,0,1
7511,20181009,23,16.6,53,1.1,2000,6.9,0.0,0.0,0.0,3,1,0,1
7512,20181010,0,16.6,53,0.9,2000,6.9,0.0,0.0,0.0,3,0,1,1
7513,20181010,1,16.6,57,1.5,2000,8.0,0.0,0.0,0.0,3,0,1,1
7514,20181010,2,14.4,91,0.4,402,12.9,0.0,4.5,0.0,3,0,1,1
7515,20181010,3,14.3,95,1.0,967,13.5,0.0,2.5,0.0,3,0,1,1
7516,20181010,4,14.3,92,2.0,714,13.0,0.0,0.0,0.0,3,0,1,1
7517,20181010,5,13.6,89,2.7,990,11.8,0.0,0.0,0.0,3,0,1,1
7518,20181010,6,12.6,86,1.9,1430,10.3,0.0,0.0,0.0,3,0,1,1
7519,20181010,7,12.3,84,3.2,1220,9.6,0.0,0.0,0.0,3,0,1,2
7520,20181010,8,11.8,80,3.7,1518,8.4,0.16,0.0,0.0,3,0,1,3
7521,20181010,9,12.0,72,3.3,1650,7.0,0.68,0.0,0.0,3,0,1,2
7522,20181010,10,12.0,61,4.1,1981,4.6,0.86,0.0,0.0,3,0,1,2
7523,20181010,11,12.7,50,3.3,1999,2.5,1.61,0.0,0.0,3,0,1,2
7524,20181010,12,13.7,43,3.4,1980,1.3,1.65,0.0,0.0,3,0,1,2
7525,20181010,13,14.3,43,3.6,1995,1.8,1.86,0.0,0.0,3,0,1,2
7526,20181010,14,14.0,43,2.8,2000,1.5,1.13,0.0,0.0,3,0,1,2
7527,20181010,15,13.7,44,3.9,2000,1.6,0.83,0.0,0.0,3,0,1,2
7528,20181010,16,13.8,43,3.7,2000,1.4,0.74,0.0,0.0,3,0,1,2
7529,20181010,17,13.1,45,3.1,2000,1.4,0.62,0.0,0.0,3,0,1,3
7530,20181010,18,12.2,45,3.1,2000,0.5,0.16,0.0,0.0,3,0,1,4
7531,20181010,19,11.3,50,1.1,2000,1.2,0.0,0.0,0.0,3,0,1,3
7532,20181010,20,10.6,48,2.0,2000,0.0,0.0,0.0,0.0,3,0,1,3
7533,20181010,21,9.9,50,1.2,2000,0.0,0.0,0.0,0.0,3,0,1,3
7534,20181010,22,9.2,55,0.9,2000,0.6,0.0,0.0,0.0,3,0,1,2
7535,20181010,23,8.5,52,0.6,2000,-0.8,0.0,0.0,0.0,3,0,1,2
7536,20181011,0,7.9,53,0.9,2000,-1.1,0.0,0.0,0.0,3,0,1,1
7537,20181011,1,7.3,59,0.1,2000,-0.1,0.0,0.0,0.0,3,0,1,1
7538,20181011,2,7.1,64,0.9,2000,0.7,0.0,0.0,0.0,3,0,1,1
7539,20181011,3,6.7,71,1.0,2000,1.8,0.0,0.0,0.0,3,0,1,1
7540,20181011,4,6.6,69,0.9,2000,1.3,0.0,0.0,0.0,3,0,1,1
7541,20181011,5,6.6,73,1.1,2000,2.0,0.0,0.0,0.0,3,0,1,1
7542,20181011,6,6.6,65,1.6,2000,0.4,0.0,0.0,0.0,3,0,1,1
7543,20181011,7,6.3,65,1.0,2000,0.1,0.01,0.0,0.0,3,0,1,2
7544,20181011,8,7.0,56,3.1,1971,-1.1,0.44,0.0,0.0,3,0,1,3
7545,20181011,9,8.4,49,2.6,2000,-1.7,1.17,0.0,0.0,3,0,1,2
7546,20181011,10,10.2,44,2.3,1986,-1.5,1.8,0.0,0.0,3,0,1,2
7547,20181011,11,11.7,36,4.3,2000,-2.9,2.28,0.0,0.0,3,0,1,2
7548,20181011,12,13.2,31,3.8,2000,-3.5,2.58,0.0,0.0,3,0,1,2
7549,20181011,13,13.5,32,5.0,1990,-2.9,2.56,0.0,0.0,3,0,1,2
7550,20181011,14,13.4,32,4.9,2000,-2.9,1.78,0.0,0.0,3,0,1,2
7551,20181011,15,13.0,39,3.7,2000,-0.6,1.09,0.0,0.0,3,0,1,2
7552,20181011,16,13.8,36,2.9,2000,-1.0,0.98,0.0,0.0,3,0,1,2
7553,20181011,17,13.2,36,3.6,2000,-1.5,0.55,0.0,0.0,3,0,1,3
7554,20181011,18,12.1,40,2.4,1854,-1.1,0.18,0.0,0.0,3,0,1,4
7555,20181011,19,11.1,43,2.0,2000,-1.0,0.0,0.0,0.0,3,0,1,3
7556,20181011,20,10.2,46,0.2,2000,-0.9,0.0,0.0,0.0,3,0,1,2
7557,20181011,21,9.3,52,1.5,2000,0.0,0.0,0.0,0.0,3,0,1,2
7558,20181011,22,8.8,55,1.6,2000,0.2,0.0,0.0,0.0,3,0,1,2
7559,20181011,23,8.4,60,1.5,2000,1.0,0.0,0.0,0.0,3,0,1,2
7560,20181012,0,8.2,61,1.3,2000,1.1,0.0,0.0,0.0,3,0,1,1
7561,20181012,1,7.6,63,1.2,2000,0.9,0.0,0.0,0.0,3,0,1,1
7562,20181012,2,7.1,61,0.6,2000,0.0,0.0,0.0,0.0,3,0,1,1
7563,20181012,3,6.5,69,0.3,1981,1.2,0.0,0.0,0.0,3,0,1,1
7564,20181012,4,6.2,71,1.1,2000,1.3,0.0,0.0,0.0,3,0,1,1
7565,20181012,5,6.0,72,1.3,2000,1.3,0.0,0.0,0.0,3,0,1,1
7566,20181012,6,5.8,67,1.1,2000,0.1,0.0,0.0,0.0,3,0,1,1
7567,20181012,7,5.3,73,0.7,2000,0.8,0.01,0.0,0.0,3,0,1,2
7568,20181012,8,6.0,64,1.1,1920,-0.3,0.42,0.0,0.0,3,0,1,3
7569,20181012,9,8.6,50,0.8,1785,-1.2,1.13,0.0,0.0,3,0,1,2
7570,20181012,10,11.6,40,1.7,1991,-1.5,1.77,0.0,0.0,3,0,1,2
7571,20181012,11,13.0,38,2.7,2000,-1.0,2.3,0.0,0.0,3,0,1,2
7572,20181012,12,14.7,38,1.0,1884,0.5,2.55,0.0,0.0,3,0,1,2
7573,20181012,13,15.8,36,1.5,1888,0.7,2.59,0.0,0.0,3,0,1,2
7574,20181012,14,16.5,32,1.4,1841,-0.2,2.43,0.0,0.0,3,0,1,2
7575,20181012,15,17.1,33,2.1,1929,0.6,2.04,0.0,0.0,3,0,1,2
7576,20181012,16,16.9,34,1.2,1942,0.9,1.47,0.0,0.0,3,0,1,3
7577,20181012,17,16.3,39,1.7,1969,2.3,0.8,0.0,0.0,3,0,1,3
7578,20181012,18,14.3,46,1.3,2000,2.8,0.16,0.0,0.0,3,0,1,4
7579,20181012,19,12.9,50,1.4,2000,2.7,0.0,0.0,0.0,3,0,1,3
7580,20181012,20,11.8,53,1.5,2000,2.5,0.0,0.0,0.0,3,0,1,3
7581,20181012,21,11.0,60,1.1,1995,3.5,0.0,0.0,0.0,3,0,1,2
7582,20181012,22,10.5,62,1.2,2000,3.5,0.0,0.0,0.0,3,0,1,2
7583,20181012,23,9.8,66,0.5,1979,3.7,0.0,0.0,0.0,3,0,1,2
7584,20181013,0,9.1,69,0.9,1885,3.7,0.0,0.0,0.0,3,0,1,2
7585,20181013,1,8.5,70,0.2,1856,3.3,0.0,0.0,0.0,3,0,1,2
7586,20181013,2,8.0,74,0.5,1786,3.6,0.0,0.0,0.0,3,0,1,1
7587,20181013,3,7.6,78,0.7,1614,4.0,0.0,0.0,0.0,3,0,1,1
7588,20181013,4,7.1,79,1.2,1567,3.6,0.0,0.0,0.0,3,0,1,1
7589,20181013,5,6.7,81,1.1,1467,3.6,0.0,0.0,0.0,3,0,1,1
7590,20181013,6,6.6,80,1.0,1424,3.3,0.0,0.0,0.0,3,0,1,1
7591,20181013,7,6.2,83,0.8,1100,3.5,0.01,0.0,0.0,3,0,1,1
7592,20181013,8,7.4,70,0.5,1373,2.2,0.36,0.0,0.0,3,0,1,2
7593,20181013,9,10.0,56,1.0,1761,1.6,1.03,0.0,0.0,3,0,1,2
7594,20181013,10,12.6,50,1.4,1712,2.4,1.68,0.0,0.0,3,0,1,2
7595,20181013,11,15.2,44,1.2,1301,3.0,2.16,0.0,0.0,3,0,1,2
7596,20181013,12,16.6,36,0.7,1442,1.4,2.45,0.0,0.0,3,0,1,2
7597,20181013,13,18.3,33,1.9,1324,1.7,2.53,0.0,0.0,3,0,1,3
7598,20181013,14,19.3,27,1.3,1384,-0.1,2.38,0.0,0.0,3,0,1,3
7599,20181013,15,19.8,29,2.0,1246,1.2,1.97,0.0,0.0,3,0,1,3
7600,20181013,16,19.4,29,1.2,1154,0.8,1.37,0.0,0.0,3,0,1,3
7601,20181013,17,18.7,33,1.1,1164,2.0,0.7,0.0,0.0,3,0,1,3
7602,20181013,18,16.5,38,1.6,1246,2.1,0.14,0.0,0.0,3,0,1,3
7603,20181013,19,14.8,47,1.3,1111,3.5,0.0,0.0,0.0,3,0,1,2
7604,20181013,20,13.8,52,1.6,1088,4.0,0.0,0.0,0.0,3,0,1,2
7605,20181013,21,12.6,56,1.1,1053,4.0,0.0,0.0,0.0,3,0,1,2
7606,20181013,22,11.7,60,0.5,1002,4.1,0.0,0.0,0.0,3,0,1,2
7607,20181013,23,11.0,62,0.3,946,3.9,0.0,0.0,0.0,3,0,1,2
7608,20181014,0,10.4,59,0.0,971,2.7,0.0,0.0,0.0,3,0,1,2
7609,20181014,1,9.5,65,0.9,990,3.2,0.0,0.0,0.0,3,0,1,1
7610,20181014,2,9.1,68,0.3,921,3.4,0.0,0.0,0.0,3,0,1,1
7611,20181014,3,8.4,73,0.4,820,3.8,0.0,0.0,0.0,3,0,1,1
7612,20181014,4,7.9,76,1.3,771,3.9,0.0,0.0,0.0,3,0,1,1
7613,20181014,5,7.6,79,0.3,765,4.1,0.0,0.0,0.0,3,0,1,1
7614,20181014,6,7.2,80,0.7,729,3.9,0.0,0.0,0.0,3,0,1,1
7615,20181014,7,6.9,81,0.8,665,3.8,0.01,0.0,0.0,3,0,1,1
7616,20181014,8,7.5,72,1.1,697,2.7,0.34,0.0,0.0,3,0,1,1
7617,20181014,9,10.1,60,0.8,726,2.6,1.02,0.0,0.0,3,0,1,2
7618,20181014,10,13.3,47,0.5,818,2.2,1.67,0.0,0.0,3,0,1,2
7619,20181014,11,16.2,41,1.0,878,2.9,2.11,0.0,0.0,3,0,1,2
7620,20181014,12,17.2,33,1.1,1258,0.7,2.28,0.0,0.0,3,0,1,2
7621,20181014,13,18.1,32,1.5,1684,1.1,2.21,0.0,0.0,3,0,1,3
7622,20181014,14,18.9,31,2.6,1936,1.3,2.37,0.0,0.0,3,0,1,3
7623,20181014,15,20.1,32,2.4,1893,2.8,2.0,0.0,0.0,3,0,1,3
7624,20181014,16,19.1,31,2.1,1960,1.5,1.27,0.0,0.0,3,0,1,3
7625,20181014,17,18.2,43,2.3,1925,5.4,0.68,0.0,0.0,3,0,1,3
7626,20181014,18,16.2,58,2.4,1991,7.9,0.12,0.0,0.0,3,0,1,3
7627,20181014,19,15.1,60,2.9,1979,7.3,0.0,0.0,0.0,3,0,1,2
7628,20181014,20,14.4,61,2.3,1945,6.9,0.0,0.0,0.0,3,0,1,2
7629,20181014,21,13.8,66,2.4,1897,7.5,0.0,0.0,0.0,3,0,1,2
7630,20181014,22,13.5,71,1.7,1711,8.3,0.0,0.0,0.0,3,0,1,2
7631,20181014,23,13.2,73,1.2,1639,8.4,0.0,0.0,0.0,3,0,1,2
7632,20181015,0,12.6,78,1.3,1427,8.8,0.0,0.0,0.0,3,0,1,1
7633,20181015,1,12.2,80,1.4,1283,8.8,0.0,0.0,0.0,3,0,1,1
7634,20181015,2,11.8,82,0.7,1262,8.8,0.0,0.0,0.0,3,0,1,1
7635,20181015,3,11.3,85,0.0,907,8.8,0.0,0.0,0.0,3,0,1,1
7636,20181015,4,11.0,82,0.1,951,8.0,0.0,0.0,0.0,3,0,1,1
7637,20181015,5,11.1,79,0.3,1140,7.5,0.0,0.0,0.0,3,0,1,1
7638,20181015,6,11.2,81,0.2,1071,8.0,0.0,0.0,0.0,3,0,1,1
7639,20181015,7,11.5,81,0.8,960,8.3,0.0,0.0,0.0,3,0,1,2
7640,20181015,8,12.0,77,0.4,891,8.0,0.12,0.0,0.0,3,0,1,3
7641,20181015,9,12.8,74,0.5,831,8.2,0.31,0.0,0.0,3,0,1,2
7642,20181015,10,14.1,66,0.6,827,7.8,0.58,0.0,0.0,3,0,1,2
7643,20181015,11,16.7,65,1.5,675,10.0,1.42,0.0,0.0,3,0,1,2
7644,20181015,12,19.0,60,1.8,513,11.0,2.11,0.0,0.0,3,0,1,2
7645,20181015,13,19.7,52,2.1,512,9.5,1.83,0.0,0.0,3,0,1,2
7646,20181015,14,20.0,48,2.1,586,8.6,1.72,0.0,0.0,3,0,1,2
7647,20181015,15,20.4,43,1.7,690,7.3,1.43,0.0,0.0,3,0,1,2
7648,20181015,16,20.3,44,2.2,793,7.6,1.09,0.0,0.0,3,0,1,2
7649,20181015,17,19.3,49,2.8,966,8.3,0.55,0.0,0.0,3,0,1,3
7650,20181015,18,18.0,66,2.3,554,11.5,0.1,0.0,0.0,3,0,1,4
7651,20181015,19,16.9,74,1.8,366,12.2,0.0,0.0,0.0,3,0,1,3
7652,20181015,20,15.9,81,2.8,250,12.6,0.0,0.0,0.0,3,0,1,3
7653,20181015,21,15.5,86,1.3,178,13.1,0.0,0.0,0.0,3,0,1,3
7654,20181015,22,14.8,83,1.5,227,11.9,0.0,0.0,0.0,3,0,1,2
7655,20181015,23,14.1,74,1.5,486,9.5,0.0,0.0,0.0,3,0,1,2
7656,20181016,0,13.3,64,1.7,860,6.6,0.0,0.0,0.0,3,0,1,2
7657,20181016,1,12.4,65,1.1,1099,5.9,0.0,0.0,0.0,3,0,1,1
7658,20181016,2,11.7,70,1.0,1012,6.4,0.0,0.0,0.0,3,0,1,1
7659,20181016,3,11.5,61,1.4,1399,4.2,0.0,0.0,0.0,3,0,1,1
7660,20181016,4,11.0,69,0.6,1510,5.5,0.0,0.0,0.0,3,0,1,1
7661,20181016,5,10.2,70,1.5,1519,4.9,0.0,0.0,0.0,3,0,1,1
7662,20181016,6,10.1,71,0.2,1474,5.0,0.0,0.0,0.0,3,0,1,1
7663,20181016,7,10.2,68,0.4,1493,4.5,0.0,0.0,0.0,3,0,1,2
7664,20181016,8,10.4,63,0.6,1367,3.6,0.19,0.0,0.0,3,0,1,4
7665,20181016,9,11.8,55,0.7,1182,3.0,0.55,0.0,0.0,3,0,1,2
7666,20181016,10,14.4,45,0.6,1206,2.6,1.28,0.0,0.0,3,0,1,2
7667,20181016,11,16.5,39,0.7,1351,2.4,1.68,0.0,0.0,3,0,1,2
7668,20181016,12,18.8,35,1.2,1057,2.9,2.06,0.0,0.0,3,0,1,2
7669,20181016,13,19.4,31,2.0,1862,1.8,2.02,0.0,0.0,3,0,1,2
7670,20181016,14,19.9,29,1.9,1833,1.3,2.09,0.0,0.0,3,0,1,2
7671,20181016,15,19.9,31,2.0,1613,2.2,1.57,0.0,0.0,3,0,1,2
7672,20181016,16,19.5,32,2.1,1436,2.3,1.1,0.0,0.0,3,0,1,2
7673,20181016,17,18.4,38,1.8,1565,3.8,0.5,0.0,0.0,3,0,1,3
7674,20181016,18,16.9,47,1.4,1637,5.5,0.11,0.0,0.0,3,0,1,4
7675,20181016,19,15.5,63,1.7,1774,8.4,0.0,0.0,0.0,3,0,1,3
7676,20181016,20,14.8,68,2.0,1502,8.9,0.0,0.0,0.0,3,0,1,3
7677,20181016,21,14.3,72,1.0,1374,9.3,0.0,0.0,0.0,3,0,1,3
7678,20181016,22,13.6,71,0.6,1457,8.4,0.0,0.0,0.0,3,0,1,3
7679,20181016,23,12.9,78,0.6,1201,9.1,0.0,0.0,0.0,3,0,1,2
7680,20181017,0,12.3,75,1.2,1332,7.9,0.0,0.0,0.0,3,0,1,2
7681,20181017,1,11.5,74,1.2,1305,7.0,0.0,0.0,0.0,3,0,1,1
7682,20181017,2,10.8,77,0.3,1268,6.9,0.0,0.0,0.0,3,0,1,1
7683,20181017,3,10.2,80,0.3,1191,6.8,0.0,0.0,0.0,3,0,1,1
7684,20181017,4,9.7,76,0.0,1308,5.6,0.0,0.0,0.0,3,0,1,1
7685,20181017,5,9.2,77,0.0,1278,5.3,0.0,0.0,0.0,3,0,1,1
7686,20181017,6,8.8,77,0.2,1077,4.9,0.0,0.0,0.0,3,0,1,1
7687,20181017,7,8.6,77,0.7,965,4.7,0.0,0.0,0.0,3,0,1,2
7688,20181017,8,9.2,68,0.2,952,3.5,0.28,0.0,0.0,3,0,1,4
7689,20181017,9,11.2,63,1.1,656,4.4,0.88,0.0,0.0,3,0,1,2
7690,20181017,10,14.0,58,1.6,841,5.8,1.53,0.0,0.0,3,0,1,2
7691,20181017,11,15.5,25,2.5,1727,-4.4,2.1,0.0,0.0,3,0,1,2
7692,20181017,12,16.2,29,2.5,1935,-1.8,2.45,0.0,0.0,3,0,1,2
7693,20181017,13,17.7,25,2.1,1917,-2.6,2.48,0.0,0.0,3,0,1,2
7694,20181017,14,18.3,24,1.7,1983,-2.6,2.4,0.0,0.0,3,0,1,2
7695,20181017,15,18.3,21,2.7,2000,-4.4,2.02,0.0,0.0,3,0,1,2
7696,20181017,16,18.0,26,2.1,2000,-1.8,1.45,0.0,0.0,3,0,1,2
7697,20181017,17,16.9,34,2.5,2000,0.9,0.74,0.0,0.0,3,0,1,3
7698,20181017,18,14.6,39,2.3,2000,0.7,0.11,0.0,0.0,3,0,1,4
7699,20181017,19,13.2,42,1.3,2000,0.5,0.0,0.0,0.0,3,0,1,3
7700,20181017,20,12.2,47,1.1,2000,1.2,0.0,0.0,0.0,3,0,1,3
7701,20181017,21,10.8,53,0.9,2000,1.5,0.0,0.0,0.0,3,0,1,3
7702,20181017,22,9.9,50,0.1,2000,0.0,0.0,0.0,0.0,3,0,1,2
7703,20181017,23,9.7,56,0.7,2000,1.3,0.0,0.0,0.0,3,0,1,2
7704,20181018,0,9.2,64,0.7,2000,2.7,0.0,0.0,0.0,3,0,1,1
7705,20181018,1,9.0,66,0.7,2000,2.9,0.0,0.0,0.0,3,0,1,1
7706,20181018,2,8.7,71,0.8,2000,3.7,0.0,0.0,0.0,3,0,1,1
7707,20181018,3,8.6,74,0.6,1985,4.2,0.0,0.0,0.0,3,0,1,1
7708,20181018,4,8.1,78,0.6,2000,4.4,0.0,0.0,0.0,3,0,1,1
7709,20181018,5,7.8,81,1.1,2000,4.7,0.0,0.0,0.0,3,0,1,1
7710,20181018,6,7.6,82,0.3,1933,4.7,0.0,0.0,0.0,3,0,1,1
7711,20181018,7,7.7,81,0.4,1992,4.6,0.0,0.0,0.0,3,0,1,2
7712,20181018,8,8.5,77,0.5,1995,4.6,0.21,0.0,0.0,3,0,1,4
7713,20181018,9,10.9,60,0.9,1997,3.4,0.93,0.0,0.0,3,0,1,2
7714,20181018,10,13.7,57,1.2,2000,5.3,1.33,0.0,0.0,3,0,1,2
7715,20181018,11,15.0,52,1.4,2000,5.2,1.5,0.0,0.0,3,0,1,2
7716,20181018,12,16.8,50,1.6,2000,6.3,1.94,0.0,0.0,3,0,1,2
7717,20181018,13,18.1,43,2.2,2000,5.3,2.3,0.0,0.0,3,0,1,2
7718,20181018,14,18.7,39,1.3,2000,4.4,1.66,0.0,0.0,3,0,1,2
7719,20181018,15,19.0,38,1.9,2000,4.3,1.72,0.0,0.0,3,0,1,2
7720,20181018,16,18.5,40,1.8,2000,4.6,1.28,0.0,0.0,3,0,1,3
7721,20181018,17,16.9,44,1.6,2000,4.5,0.44,0.0,0.0,3,0,1,3
7722,20181018,18,15.7,45,2.5,2000,3.7,0.06,0.0,0.0,3,0,1,4
7723,20181018,19,14.9,49,2.1,2000,4.2,0.0,0.0,0.0,3,0,1,3
7724,20181018,20,13.8,56,1.9,2000,5.1,0.0,0.0,0.0,3,0,1,3
7725,20181018,21,12.6,60,0.5,2000,5.0,0.0,0.0,0.0,3,0,1,3
7726,20181018,22,11.6,61,0.2,2000,4.3,0.0,0.0,0.0,3,0,1,2
7727,20181018,23,10.9,64,0.2,2000,4.3,0.0,0.0,0.0,3,0,1,2
7728,20181019,0,10.3,67,1.5,2000,4.4,0.0,0.0,0.0,3,0,1,2
7729,20181019,1,9.8,68,1.7,2000,4.1,0.0,0.0,0.0,3,0,1,1
7730,20181019,2,9.2,72,1.5,2000,4.4,0.0,0.0,0.0,3,0,1,1
7731,20181019,3,8.5,74,1.3,2000,4.1,0.0,0.0,0.0,3,0,1,1
7732,20181019,4,8.1,76,0.3,2000,4.1,0.0,0.0,0.0,3,0,1,1
7733,20181019,5,7.7,73,0.0,2000,3.1,0.0,0.0,0.0,3,0,1,1
